HOUSEID,VARSTRAT,WTHHFIN,DRVRCNT,CDIVMSAR,CENSUS_D,CENSUS_R,HH_HISP,HH_RACE,HHFAMINC,HHRELATD,HHRESP,HHSIZE,HHSTATE,HHSTFIPS,HHVEHCNT,HOMEOWN,HOMETYPE,MSACAT,MSASIZE,NUMADLT,RAIL,RESP_CNT,SCRESP,TRAVDAY,URBAN,URBANSIZE,URBRUR,WRKCOUNT,TDAYDATE,FLAG100,LIF_CYC,CNTTDHH,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,HH_CBSA,HHC_MSA
20032193,16,52.298272672,2,54,05,03,02,01,07,-1,01,3,VA,51,3,01,01,04,06,2,02,3,-1,03,04,06,02,1,200811,01,06,13,TC,50,5,300,25,50,5,50,XXXXX,-1
20032241,80,12427.614224,2,32,03,02,02,01,18,-1,01,2,MI,26,3,01,01,02,04,2,02,2,-1,06,01,03,01,2,200805,01,02,0,S,1500,30,3000,350,1500,40,3000,XXXXX,3000
20032317,62,649.60106685,2,52,05,03,02,01,17,-1,01,5,NC,37,2,01,01,02,04,2,02,3,-1,07,01,01,01,2,200806,01,04,11,TC,300,20,300,150,750,5,1500,XXXXX,3120
20033042,23,261.3696939,2,92,09,04,02,01,10,-1,01,4,CA,06,2,02,01,02,04,2,02,2,-1,01,01,04,01,0,200810,01,04,10,U,3000,5,7000,750,3000,5,7000,41740,7320
20033079,83,32.610544498,0,52,05,03,-7,02,-8,-1,01,3,NC,37,0,01,01,02,04,3,02,2,-1,07,01,01,01,0,200811,02,10,4,C,750,30,3000,750,750,70,1500,XXXXX,3120
20033462,92,191.80466739,2,91,09,04,02,01,07,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,06,01,02,01,0,200904,01,10,2,C,1500,30,3000,1500,1500,30,7000,XXXXX,7362
20033510,47,118.60034243,2,53,05,03,02,01,17,-1,01,2,NC,37,2,01,01,03,01,2,02,2,-1,05,01,02,01,1,200808,01,10,14,S,300,30,750,350,750,20,1500,XXXXX,XXXX
20034151,88,33.253727713,1,54,05,03,02,01,04,-1,01,1,VA,51,1,01,01,04,06,1,02,1,01,05,02,06,01,0,200805,01,09,0,TC,50,20,300,150,300,20,300,XXXXX,-1
20034414,50,138.26399163,1,74,07,03,02,01,02,-1,01,1,TX,48,1,01,01,04,06,1,02,1,01,05,04,06,02,0,200810,01,01,6,TC,50,40,300,150,50,40,300,XXXXX,-1
20034825,38,288.7935101,2,53,05,03,02,01,08,-1,01,3,FL,12,2,01,01,03,02,3,02,3,-1,02,01,01,01,0,200902,01,10,8,S,750,20,1500,350,750,5,3000,XXXXX,XXXX
20034900,8,12083.124761,2,82,08,04,02,01,12,-1,01,2,NV,32,2,02,01,02,04,2,02,1,-1,06,01,04,01,1,200808,02,10,7,U,1500,70,7000,5000,3000,30,17000,29820,4120
20034955,14,190.10607452,2,72,07,03,02,01,17,-1,01,3,TX,48,2,01,01,02,05,2,02,3,-1,03,04,06,02,2,200807,01,06,15,S,750,30,3000,1500,750,50,1500,19100,1922
20035550,22,168.85622631,0,44,04,02,02,01,08,-1,01,1,IA,19,2,01,01,04,06,1,02,1,01,04,02,06,01,0,200805,01,09,0,TC,300,20,300,350,300,20,300,XXXXX,-1
20035569,59,43.702197989,2,54,05,03,02,01,07,-1,01,2,FL,12,2,01,01,04,06,2,02,2,-1,06,04,06,02,1,200808,01,10,12,TC,300,5,300,25,300,5,300,XXXXX,-1
20035895,91,426.50908433,2,91,09,04,02,01,17,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,06,04,06,02,2,200807,01,02,8,S,750,5,750,750,1500,5,1500,40140,4472
20035952,17,775.00302779,1,93,09,04,02,01,05,-1,01,1,CA,06,1,01,01,03,03,1,02,1,01,02,01,02,01,1,200903,01,01,2,U,3000,50,7000,5000,3000,30,7000,XXXXX,XXXX
20036388,81,376.4468596,1,53,05,03,02,01,05,-1,01,1,NC,37,1,01,01,03,02,1,02,1,01,02,01,02,01,0,200807,01,09,4,TC,300,50,300,25,300,70,750,XXXXX,XXXX
20037385,50,334.75952385,3,83,08,04,02,01,10,-1,01,3,AZ,04,3,02,01,03,03,3,02,3,-1,03,01,03,01,3,200810,01,02,21,U,3000,60,7000,5000,3000,40,7000,XXXXX,XXXX
20037497,11,19.993232398,1,53,05,03,02,01,09,-1,01,2,VA,51,2,01,02,03,01,2,02,2,-1,07,01,01,01,1,200810,01,10,3,S,750,40,1500,1500,300,30,750,XXXXX,XXXX
20037563,27,1386.1620336,2,44,04,02,02,01,12,-1,01,7,IA,19,3,01,01,04,06,2,02,6,-1,07,04,06,02,1,200901,01,04,0,TC,50,20,50,25,50,30,50,XXXXX,-1
20037965,44,104.33486417,2,54,05,03,02,01,14,-1,01,2,NC,37,3,01,01,04,06,2,02,2,-1,02,02,06,01,0,200903,01,10,14,TC,300,50,300,150,300,50,300,XXXXX,-1
20038373,6,56.688839904,2,21,02,01,02,01,06,-1,01,2,NY,36,1,01,01,01,05,2,01,1,-1,03,01,02,01,0,200902,02,10,2,TC,300,40,1500,350,300,5,1500,XXXXX,5602
20038841,13,43.574210413,2,54,05,03,02,01,05,-1,01,2,FL,12,2,01,01,04,06,2,02,2,-1,02,04,06,02,1,200812,01,10,8,TC,50,30,50,25,50,30,300,XXXXX,-1
20039464,57,133.67490733,1,54,05,03,02,01,12,-1,01,1,GA,13,1,01,03,04,06,1,02,1,01,03,01,01,01,0,200805,01,09,4,TC,300,20,300,75,300,20,750,XXXXX,-1
20040385,92,149.33502853,2,51,05,03,02,02,16,-1,01,6,VA,51,2,01,02,01,05,2,01,4,-1,03,01,05,01,1,200812,02,04,12,TC,750,20,1500,750,300,5,750,47900,8872
20040639,84,606.38677445,1,52,05,03,02,01,09,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,07,04,06,02,1,200901,01,01,6,TC,50,5,50,150,50,20,50,27260,3600
20042174,72,18.454399891,2,82,08,04,02,01,18,-1,01,2,AZ,04,2,01,01,02,05,2,02,2,-1,02,02,06,01,1,200809,01,02,12,TC,300,0,300,150,300,0,300,38060,6200
20042204,94,256.2368032,2,24,02,01,02,01,08,-1,01,2,NY,36,2,01,01,04,06,2,02,2,-1,02,04,06,02,1,200903,01,02,6,TC,50,20,50,25,50,20,50,XXXXX,-1
20042231,53,200.66714957,2,72,07,03,02,01,08,-1,01,2,TX,48,3,01,01,02,05,2,02,2,-1,02,04,06,02,2,200903,01,02,8,TC,300,20,300,25,300,20,300,19100,1922
20042521,70,49.834462144,3,82,08,04,02,01,17,-1,01,5,AZ,04,7,01,01,02,05,3,02,5,-1,06,01,04,01,3,200809,01,06,29,S,1500,30,3000,1500,1500,5,7000,38060,6200
20042624,7,16.078220995,2,43,04,02,02,01,18,-1,01,5,SD,46,2,01,01,03,01,2,02,1,-1,07,01,01,01,0,200903,02,04,5,TC,50,20,300,350,300,30,300,XXXXX,XXXX
20042697,4,677.49879808,2,74,07,03,01,01,-7,-1,01,2,TX,48,2,01,01,04,06,2,02,1,-1,05,02,06,01,1,200807,02,02,2,TC,50,30,50,25,50,30,50,XXXXX,-1
20043096,69,2661.5047692,1,21,02,01,02,02,08,-1,01,1,NY,36,0,02,03,01,05,1,01,1,01,05,01,05,01,1,200812,01,01,2,U,7000,50,17000,3000,7000,80,17000,35620,5602
20043292,83,198.1299746,3,92,09,04,02,01,18,-1,01,3,CA,06,3,01,03,02,04,3,02,3,-1,03,01,04,01,3,200808,01,02,17,C,3000,50,7000,3000,7000,70,7000,41740,7320
20043920,5,334.38119412,2,72,07,03,02,01,18,-1,01,4,TX,48,2,01,01,02,04,2,02,2,-1,04,01,04,01,2,200903,01,04,8,C,1500,20,7000,750,3000,5,7000,41700,7240
20044084,79,406.96903179,2,72,07,03,02,01,08,-1,01,2,TX,48,2,01,02,02,05,2,02,2,-1,04,01,04,01,1,200806,01,10,6,U,1500,70,7000,5000,1500,40,3000,26420,3362
20044543,9,81.785172012,1,53,05,03,02,01,06,-1,01,1,GA,13,1,01,01,03,01,1,02,1,01,07,01,01,01,0,200808,01,09,3,C,1500,40,3000,1500,750,5,1500,XXXXX,XXXX
20044918,95,367.72392378,2,72,07,03,02,01,18,-1,01,2,TX,48,3,01,01,02,05,2,02,2,-1,04,01,04,01,2,200805,01,02,6,S,1500,20,3000,350,3000,5,7000,26420,3362
20044954,75,32.06432455,1,52,05,03,02,01,17,-1,01,1,NC,37,3,01,01,02,04,1,02,1,01,05,01,02,01,0,200902,01,09,9,TC,300,50,750,750,300,40,750,XXXXX,3120
20045054,35,51.577600887,2,53,05,03,02,01,12,-1,01,2,GA,13,3,01,03,03,02,2,02,2,-1,06,01,02,01,0,200811,01,10,4,C,7000,90,17000,5000,7000,90,17000,XXXXX,XXXX
20045540,13,135.03705103,2,23,02,01,02,01,04,-1,01,2,NY,36,1,01,01,03,02,2,02,2,-1,06,01,01,01,0,200903,01,10,12,C,750,30,1500,350,1500,20,3000,XXXXX,XXXX
20045764,53,343.10257364,2,91,09,04,02,01,18,-1,01,5,CA,06,2,01,01,01,05,2,01,4,-1,03,01,03,01,1,200812,01,04,5,S,1500,5,3000,350,750,0,3000,31100,4472
20046154,33,116.12978598,3,54,05,03,02,01,18,-1,01,3,VA,51,3,01,01,04,06,3,02,3,-1,07,04,06,02,3,200805,01,02,18,TC,50,5,50,25,50,5,50,40060,-1
20046211,46,222.40475431,1,23,02,01,02,01,10,-1,01,1,NY,36,1,01,01,03,03,1,02,1,01,03,01,03,01,0,200902,01,09,3,S,750,40,1500,350,750,5,1500,XXXXX,XXXX
20046266,8,482.09194436,2,34,03,02,02,01,15,-1,01,2,IN,18,3,01,01,04,06,2,02,2,-1,03,02,06,01,2,200902,01,02,5,C,1500,30,3000,3000,1500,40,3000,XXXXX,-1
20046275,75,13.168857109,2,23,02,01,02,01,11,-1,01,2,NY,36,2,01,01,03,01,2,02,2,-1,01,01,01,01,0,200808,01,10,6,C,750,5,1500,150,1500,20,3000,XXXXX,XXXX
20046949,67,25.032622121,1,53,05,03,02,01,01,-1,01,1,VA,51,2,01,01,03,01,1,02,1,01,05,04,06,02,0,200804,01,09,0,TC,50,20,300,25,50,20,50,XXXXX,XXXX
20047188,37,56.508147033,2,92,09,04,02,01,18,-1,01,2,CA,06,2,01,01,02,04,2,02,2,-1,03,01,04,01,0,200807,01,10,12,S,1500,5,3000,1500,3000,5,7000,41740,7320
20047469,92,322.68456175,1,93,09,04,02,01,08,-1,01,1,CA,06,1,01,01,03,02,1,02,1,01,07,01,02,01,0,200904,01,09,3,C,3000,50,7000,750,1500,5,7000,XXXXX,XXXX
20047898,26,904.67626729,1,54,05,03,02,01,01,-1,01,1,NC,37,1,02,03,04,06,1,02,1,01,02,04,06,02,0,200805,01,01,0,TC,50,20,300,75,300,40,300,XXXXX,-1
20048402,77,229.73321501,2,53,05,03,02,01,-7,-1,01,2,SC,45,4,01,01,03,03,2,02,2,-1,02,01,02,01,1,200901,01,02,8,TC,300,20,300,150,300,30,750,XXXXX,XXXX
20048475,23,4388.2126878,2,32,03,02,02,01,18,-1,01,4,MI,26,1,01,01,02,05,2,02,4,-1,03,01,02,01,2,200812,01,06,14,C,3000,70,7000,5000,3000,40,7000,XXXXX,2162
20048617,91,26.46390818,2,52,05,03,02,01,18,-1,01,2,NC,37,2,01,01,02,04,2,02,2,-1,05,01,02,01,2,200901,01,02,15,C,1500,50,3000,1500,1500,50,3000,XXXXX,3120
20048671,42,164.66142955,1,53,05,03,02,01,06,-1,01,2,SC,45,2,01,01,03,03,2,02,2,-1,04,04,06,02,0,200812,01,10,5,TC,50,20,300,25,50,20,300,XXXXX,XXXX
20048756,5,583.28350933,1,93,09,04,02,03,-8,-1,01,1,CA,06,2,01,01,03,02,1,02,1,01,04,01,01,01,0,200804,01,09,6,S,1500,40,7000,5000,1500,20,3000,XXXXX,XXXX
20049276,71,33.5688168,1,82,08,04,02,01,04,-1,01,1,AZ,04,1,01,01,02,05,1,02,1,01,03,01,04,01,0,200809,01,09,2,S,3000,40,3000,3000,1500,30,3000,38060,6200
20049333,52,915.33843443,1,52,05,03,02,02,10,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,07,01,01,01,0,200811,01,09,3,TC,300,5,300,150,300,5,300,45300,8280
20050115,20,2813.0584833,1,83,08,04,02,01,07,-1,01,1,AZ,04,1,01,01,03,03,1,02,1,01,02,01,03,01,1,200807,01,01,3,U,3000,50,7000,1500,3000,40,7000,XXXXX,XXXX
20050526,13,964.07333283,3,52,05,03,02,01,09,-1,01,3,NC,37,3,01,01,02,04,3,02,3,-1,03,01,03,01,3,200804,01,02,19,TC,750,5,1500,750,750,5,1500,16740,1520
20050768,41,229.70823239,1,34,03,02,02,01,06,-1,01,1,IN,18,1,01,01,04,06,1,02,1,01,01,04,06,02,0,200903,01,09,5,TC,50,20,300,75,50,5,50,XXXXX,-1
20051411,15,256.99900249,4,51,05,03,02,01,18,-1,01,4,FL,12,4,01,01,01,05,4,01,4,-1,01,01,05,01,2,200808,01,02,17,S,750,0,3000,750,750,0,3000,33100,4992
20051514,43,2434.0065625,1,91,09,04,02,01,-7,-1,01,1,CA,06,2,02,01,01,05,1,01,1,01,02,01,05,01,1,200810,01,01,10,TC,300,20,300,75,50,20,300,31100,4472
20051596,73,215.37850166,2,21,02,01,02,01,18,-1,01,2,NY,36,2,01,01,01,05,2,01,2,-1,02,01,02,01,2,200809,01,02,11,C,750,5,1500,75,1500,5,3000,XXXXX,5602
20051738,35,309.40758883,2,72,07,03,02,01,11,-1,01,4,TX,48,2,01,01,02,05,2,02,4,-1,05,01,04,01,1,200903,01,06,8,S,1500,20,7000,3000,1500,20,7000,19100,1922
20051774,75,223.18453718,1,21,02,01,02,01,02,-1,01,1,NY,36,1,02,03,01,05,1,01,1,01,06,01,05,01,0,200904,01,01,0,S,300,30,1500,1500,750,50,3000,35620,5602
20052294,2,596.10594294,2,91,09,04,02,01,16,-1,01,4,CA,06,2,01,01,01,05,2,01,4,-1,04,01,02,01,2,200902,01,06,26,C,3000,5,7000,750,3000,5,7000,XXXXX,4472
20052708,21,312.98723503,1,91,09,04,02,01,-7,-1,01,1,CA,06,1,01,01,01,05,1,01,1,01,03,01,02,01,0,200812,01,09,4,C,300,30,750,350,1500,30,7000,XXXXX,7362
20052940,100,531.50240594,2,91,09,04,02,01,15,-1,01,2,CA,06,3,01,01,01,05,2,01,2,-1,06,01,05,01,2,200807,01,02,6,C,1500,5,7000,1500,3000,20,7000,40140,4472
20053059,89,403.28443195,2,44,04,02,02,01,05,-1,01,2,IA,19,3,01,01,04,06,2,02,2,-1,01,04,06,02,2,200810,01,02,5,TC,50,20,50,25,300,20,300,XXXXX,-1
20053639,84,347.27276332,2,53,05,03,02,02,10,-1,01,3,GA,13,3,01,01,03,02,3,02,3,-1,05,01,02,01,3,200901,01,02,13,TC,750,50,3000,3000,750,40,1500,XXXXX,XXXX
20053880,62,22.48874076,2,43,04,02,02,01,18,-1,01,2,SD,46,2,01,01,03,01,2,02,2,-1,01,02,06,01,2,200811,01,02,15,TC,300,20,750,350,300,20,1500,XXXXX,XXXX
20055026,60,28.337180337,1,52,05,03,02,01,04,-1,01,1,NC,37,1,01,01,02,04,1,02,1,01,04,01,02,01,0,200810,01,09,3,C,1500,20,3000,350,1500,5,3000,XXXXX,3120
20055389,7,779.31455047,1,52,05,03,02,01,12,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,01,01,04,01,1,200809,01,09,4,TC,750,0,1500,750,750,0,1500,45300,8280
20055482,12,1171.3919929,2,51,05,03,02,01,18,-1,01,2,GA,13,2,01,01,01,05,2,01,2,-1,07,01,05,01,1,200902,01,10,9,S,1500,40,3000,1500,300,0,1500,12060,0520
20055736,24,1095.3515895,2,91,09,04,02,01,18,-1,01,2,CA,06,1,02,03,01,05,2,01,2,-1,02,01,05,01,1,200903,01,02,9,U,17000,60,30000,5000,30000,80,30000,41860,7362
20055839,56,468.03497615,2,91,09,04,02,01,14,-1,01,2,CA,06,3,01,01,01,05,2,01,2,-1,06,01,01,01,2,200902,01,02,2,C,3000,40,7000,750,3000,30,7000,XXXXX,7362
20055866,87,36.761147063,3,53,05,03,02,97,12,-1,01,3,SC,45,4,01,01,03,03,3,02,3,-1,01,04,06,02,3,200808,01,08,14,TC,300,20,300,150,300,5,300,XXXXX,XXXX
20056612,93,784.16834083,1,72,07,03,02,01,14,-1,01,1,TX,48,1,01,01,02,05,1,02,1,01,06,01,04,01,1,200808,01,01,9,S,1500,5,3000,3000,750,5,1500,19100,1922
20056694,24,60.759597828,1,54,05,03,02,01,16,-1,01,1,GA,13,5,01,01,04,06,1,02,1,01,03,01,01,01,0,200809,01,09,5,TC,50,20,300,25,50,30,300,XXXXX,-1
20056872,9,106.90783368,2,73,07,03,02,01,07,-1,01,2,TX,48,1,01,01,03,01,2,02,2,-1,01,02,06,01,0,200805,01,10,9,TC,300,20,750,350,750,20,1500,XXXXX,XXXX
20056902,30,74.818638733,2,54,05,03,02,01,18,-1,01,2,VA,51,2,01,01,04,06,2,02,2,-1,05,01,01,01,2,200810,01,07,8,TC,300,40,750,150,50,5,300,XXXXX,-1
20057422,24,48.129120924,1,23,02,01,02,01,02,-1,01,1,NY,36,1,01,01,03,02,1,02,1,01,06,01,01,01,0,200904,01,09,2,TC,300,5,750,350,750,5,3000,XXXXX,XXXX
20057945,16,230.28610667,1,34,03,02,02,01,03,-1,01,1,IN,18,1,01,01,04,06,1,02,1,01,01,04,06,02,0,200807,01,09,3,TC,50,5,50,25,50,5,50,XXXXX,-1
20058214,77,447.75363459,1,93,09,04,01,07,02,-1,01,1,CA,06,1,01,01,03,03,1,02,1,01,07,01,02,01,0,200807,01,09,1,C,1500,50,7000,750,3000,40,17000,XXXXX,XXXX
20058232,34,154.29878977,1,52,05,03,02,01,09,-1,01,1,FL,12,1,01,01,02,04,1,02,1,01,07,01,05,01,0,200812,01,09,7,S,750,40,3000,3000,1500,20,3000,33100,8960
20058335,88,22.770194853,2,43,04,02,02,01,18,-1,01,5,SD,46,3,01,01,03,01,2,02,4,-1,01,04,06,02,2,200811,01,04,22,TC,50,20,300,75,300,30,300,XXXXX,XXXX
20058568,95,1022.8085891,2,94,09,04,02,01,12,-1,01,2,CA,06,2,02,01,04,06,2,02,2,-1,05,04,06,02,2,200904,01,02,6,TC,50,30,300,25,50,20,300,XXXXX,-1
20058652,36,677.79195271,1,91,09,04,02,01,18,-1,01,1,CA,06,2,01,01,01,05,1,01,1,01,03,01,05,01,1,200807,01,01,4,U,17000,90,30000,3000,7000,60,17000,31100,4472
20058906,19,181.45473691,2,53,05,03,01,07,07,-1,01,5,GA,13,2,02,01,03,02,2,02,1,-1,04,01,02,01,1,200901,02,04,11,TC,50,95,50,25,50,95,50,XXXXX,XXXX
20058933,70,3187.1154534,2,82,08,04,02,01,13,-1,01,2,AZ,04,2,01,01,02,05,2,02,2,-1,03,01,04,01,1,200808,01,10,10,C,1500,20,7000,750,1500,5,3000,38060,6200
20059172,8,145.65733313,1,43,04,02,02,01,14,-1,01,1,NE,31,2,01,03,03,03,1,02,1,01,07,01,03,01,0,200810,01,09,3,C,1500,5,7000,1500,3000,0,7000,XXXXX,XXXX
20059220,17,64.388732789,1,52,05,03,02,02,-7,-1,01,1,NC,37,1,01,01,02,04,1,02,1,01,02,01,02,01,0,200811,01,09,0,C,3000,80,7000,3000,3000,70,7000,XXXXX,3120
20059248,28,251.25669212,2,54,05,03,02,01,08,-1,01,2,NC,37,3,01,04,04,06,2,02,1,-1,03,04,06,02,1,200901,02,10,2,TC,50,20,50,25,50,20,300,XXXXX,-1
20059677,70,1429.6778102,2,33,03,02,01,01,11,-1,01,6,IN,18,4,01,01,03,03,2,02,5,-1,02,02,06,01,1,200904,01,04,25,TC,300,30,750,350,1500,30,7000,XXXXX,XXXX
20060105,33,1806.1671111,1,54,05,03,02,02,03,-1,01,1,NC,37,1,02,03,04,06,1,02,1,01,02,02,06,01,1,200806,01,01,4,TC,300,60,750,750,750,60,1500,XXXXX,-1
20060897,96,64.788556646,1,21,02,01,02,01,17,-1,01,1,NY,36,1,01,01,01,05,1,01,1,01,05,01,02,01,0,200810,01,09,2,S,1500,5,3000,350,750,0,1500,XXXXX,5602
20061157,67,115.79953392,2,53,05,03,02,-9,12,-1,01,3,VA,51,2,01,01,03,01,2,02,2,-1,07,01,01,01,1,200810,01,04,8,TC,300,30,300,150,750,40,750,XXXXX,XXXX
20061241,42,64.915573895,2,53,05,03,02,01,17,-1,01,3,VA,51,2,01,01,03,03,3,02,3,-1,04,01,03,01,1,200902,01,10,2,S,750,5,3000,150,750,0,3000,40060,XXXX
20061344,16,680.2269388,2,33,03,02,02,01,03,-1,01,3,IN,18,1,01,01,03,03,3,02,3,-1,04,04,06,02,0,200805,01,10,3,TC,50,5,300,25,50,5,300,XXXXX,XXXX
20061401,92,2087.8019749,1,92,09,04,02,01,02,-1,01,1,WA,53,1,01,01,02,05,1,02,1,01,06,01,04,01,0,200806,01,01,8,TC,300,5,1500,150,750,5,1500,42660,7602
20062042,71,376.01763992,1,91,09,04,02,01,01,-1,01,1,CA,06,1,01,01,01,05,1,01,1,01,03,01,05,01,0,200805,01,09,2,U,3000,60,17000,3000,3000,70,17000,31100,4472
20062350,83,120.24061657,3,73,07,03,02,01,18,-1,01,4,TX,48,6,01,01,03,02,2,02,1,-1,01,01,01,01,1,200811,02,06,2,TC,300,30,750,150,750,30,1500,XXXXX,XXXX
20062529,2,34.73054356,2,82,08,04,02,01,18,-1,01,3,AZ,04,2,01,01,02,05,2,02,2,-1,02,01,04,01,2,200811,01,06,9,S,300,5,1500,5000,300,5,750,38060,6200
20062592,33,94.220724862,2,72,07,03,02,01,10,-1,01,2,TX,48,3,01,01,02,05,2,02,2,-1,07,04,06,02,0,200811,01,10,11,TC,50,5,300,75,50,5,300,19100,1922
20063030,34,2519.6575632,2,72,07,03,02,01,-8,-1,01,2,LA,22,2,01,01,02,04,2,02,2,-1,02,01,01,01,0,200808,01,10,8,C,1500,20,3000,3000,750,20,1500,35380,5560
20063861,45,264.3847256,2,52,05,03,02,01,16,-1,01,2,FL,12,1,01,01,02,04,2,02,2,-1,01,02,06,01,0,200805,01,10,2,C,300,5,750,350,1500,5,3000,45300,8280
20064149,34,620.73917535,2,72,07,03,02,02,07,-1,01,2,TX,48,1,01,02,02,05,2,02,2,-1,05,01,04,01,1,200806,01,10,5,C,750,30,3000,750,3000,50,7000,19100,1922
20064699,99,16.51167368,1,23,02,01,02,01,06,-1,01,1,NY,36,1,01,01,03,01,1,02,1,01,02,01,01,01,0,200805,01,09,9,TC,50,5,300,25,50,5,50,XXXXX,XXXX
20065043,24,291.07020724,2,73,07,03,02,01,15,-1,01,3,TX,48,2,01,01,03,01,3,02,3,-1,02,01,01,01,1,200810,01,10,15,C,1500,30,3000,5000,1500,30,3000,XXXXX,XXXX
20065119,77,507.22094076,1,23,02,01,02,01,14,-1,01,2,NY,36,1,01,02,03,03,2,02,2,-1,01,01,02,01,2,200902,01,02,0,S,1500,60,3000,3000,1500,60,3000,XXXXX,XXXX
20066161,71,31.772553084,2,24,02,01,02,01,08,-1,01,2,NY,36,1,01,04,04,06,2,02,2,-1,07,01,01,01,0,200808,01,10,0,TC,300,5,750,150,300,5,1500,XXXXX,-1
20066554,37,75.266786973,2,23,02,01,02,01,04,-1,01,2,NY,36,2,01,02,03,02,2,02,2,-1,05,01,01,01,0,200809,01,10,4,C,7000,70,7000,3000,7000,60,7000,XXXXX,XXXX
20067300,71,189.1762589,2,33,03,02,02,01,12,-1,01,2,IN,18,2,01,01,03,02,2,02,2,-1,02,01,02,01,0,200812,01,10,8,S,300,0,1500,1500,750,0,1500,XXXXX,XXXX
20067346,30,1785.0913763,1,94,09,04,02,01,04,-1,01,1,CA,06,1,02,03,04,06,1,02,1,01,02,02,06,01,1,200807,01,01,5,C,3000,60,7000,5000,3000,70,7000,XXXXX,-1
20067524,9,81.619031821,3,23,02,01,02,01,18,-1,01,5,NY,36,3,01,01,03,03,2,02,4,-1,01,01,01,01,2,200811,01,06,25,TC,1500,40,3000,3000,1500,30,3000,XXXXX,XXXX
20067971,77,1708.9179809,2,72,07,03,02,02,05,-1,01,2,TX,48,2,02,03,02,05,2,02,2,-1,01,01,04,01,1,200811,01,02,4,C,7000,90,17000,350,7000,70,17000,19100,1922
20068017,90,127.33079836,2,14,01,01,02,01,18,-1,01,2,VT,50,2,01,01,04,06,2,02,2,-1,03,04,06,02,2,200903,01,02,10,TC,50,30,300,150,50,20,50,XXXXX,-1
20068567,54,208.22427254,2,73,07,03,02,01,05,-1,01,8,TX,48,2,01,01,03,01,3,02,8,-1,02,04,06,02,2,200807,01,06,6,TC,50,20,50,25,300,30,750,XXXXX,XXXX
20068914,39,61.505814552,2,52,05,03,02,01,17,-1,01,2,NC,37,2,01,01,02,04,2,02,1,-1,06,01,02,01,1,200804,02,02,6,TC,300,20,750,350,300,5,300,XXXXX,3120
20068941,9,126.95572552,1,82,08,04,01,-7,10,-1,01,2,AZ,04,1,01,01,02,05,1,02,2,-1,03,04,06,02,1,200811,01,05,8,C,1500,20,3000,750,750,5,3000,38060,6200
20069368,82,445.04293619,2,52,05,03,02,01,18,-1,01,2,FL,12,2,01,01,02,04,2,02,2,-1,03,01,04,01,2,200903,01,02,14,U,3000,30,7000,750,3000,30,7000,45300,8280
20069434,37,78.049612995,2,51,05,03,02,01,09,-1,01,4,VA,51,2,01,02,01,05,2,01,2,-1,04,04,06,02,1,200804,01,04,6,TC,50,20,50,25,50,20,300,XXXXX,8872
20069890,86,1816.4864364,2,33,03,02,02,01,10,-1,01,3,WI,55,2,01,01,03,01,2,02,3,-1,01,01,01,01,2,200901,01,06,18,S,750,30,3000,3000,300,40,750,XXXXX,XXXX
20069975,61,644.0474227,4,54,05,03,02,01,17,-1,01,4,SC,45,5,01,01,04,06,4,02,4,-1,05,02,06,01,2,200812,01,08,17,TC,750,40,1500,1500,750,40,1500,XXXXX,-1
20070216,15,96.538152889,3,54,05,03,02,01,12,-1,01,3,VA,51,4,01,01,04,06,3,02,3,-1,06,04,06,02,1,200810,01,10,11,TC,50,20,50,25,50,20,50,XXXXX,-1
20070243,43,187.10684257,1,73,07,03,01,01,09,-1,01,1,TX,48,2,01,01,03,01,1,02,1,01,06,01,01,01,0,200901,01,01,1,S,750,30,1500,750,1500,5,3000,XXXXX,XXXX
20070337,41,134.16875444,1,24,02,01,02,01,07,-1,01,1,NY,36,1,01,01,04,06,1,02,1,01,05,04,06,02,0,200812,01,09,0,TC,50,30,50,25,50,20,50,XXXXX,-1
20070430,97,170.43631321,1,51,05,03,02,02,08,-1,01,1,VA,51,1,01,04,01,05,1,01,1,01,01,04,06,02,1,200809,01,01,2,TC,50,5,50,25,50,5,50,47900,8872
20070560,57,24.984522813,2,83,08,04,02,01,05,-1,01,2,AZ,04,1,01,04,03,03,2,02,2,-1,05,01,03,01,1,200811,01,10,6,TC,50,20,300,25,50,20,300,XXXXX,XXXX
20070793,19,253.16084199,2,91,09,04,02,01,18,-1,01,2,CA,06,2,01,01,01,05,2,01,2,-1,06,01,03,01,0,200903,01,10,8,S,750,0,3000,750,750,5,1500,41860,7362
20071008,37,85.612294883,2,51,05,03,02,03,18,-1,01,2,FL,12,2,01,03,01,05,2,01,1,-1,01,01,05,01,0,200904,02,10,2,U,30000,30,30000,5000,30000,20,30000,33100,4992
20071240,42,216.5802356,2,52,05,03,02,01,16,-1,01,2,FL,12,1,01,01,02,04,2,02,2,-1,04,04,06,02,0,200804,01,10,7,TC,50,5,300,25,300,20,300,45300,8280
