HOUSEID,WTHHFIN,VEHID,DRVRCNT,HHFAMINC,HHSIZE,HHVEHCNT,NUMADLT,FLAG100,CDIVMSAR,CENSUS_D,CENSUS_R,HHSTATE,HHSTFIPS,HYBRID,MAKECODE,MODLCODE,MSACAT,MSASIZE,OD_READ,RAIL,TRAVDAY,URBAN,URBANSIZE,URBRUR,VEHCOMM,VEHOWNMO,VEHYEAR,WHOMAIN,WRKCOUNT,TDAYDATE,VEHAGE,PERSONID,HH_HISP,HH_RACE,HOMEOWN,HOMETYPE,LIF_CYC,ANNMILES,HBHUR,HTRESDN,HTHTNRNT,HTPPOPDN,HTEEMPDN,HBRESDN,HBHTNRNT,HBPPOPDN,BEST_FLG,BESTMILE,BEST_EDT,BEST_OUT,FUELTYPE,GSYRGAL,GSCOST,GSTOTCST,EPATMPG,EPATMPGF,EIADMPG,VEHTYPE,HH_CBSA,HHC_MSA
20012467,487.9180098,02,2,05,2,2,2,01,52,05,03,FL,12,02,23,481,02,04,76614,02,07,01,04,01,02,-1,2004,02,0,200903,5,02,02,01,01,01,10,2500,TC,300,30,1500,750,300,30,750,01,18943.20423,-1,04,4,1023,3.06,3134,21.2,01,18.5,04,45300,8280
20012533,1223.2662973,01,2,05,2,2,2,01,24,02,01,NY,36,02,07,043,04,06,57943,02,01,02,06,01,02,72,2003,01,1,200903,6,01,02,01,02,03,02,10000,C,1500,40,3000,3000,3000,40,7000,01,7263.5016833,-1,-1,4,310,3.2,990,29.2,01,23.5,01,XXXXX,-1
20012533,1223.2662973,02,2,05,2,2,2,01,24,02,01,NY,36,-1,20,020,04,06,100521,02,01,02,06,01,02,6,1997,02,1,200903,12,02,02,01,02,03,02,-8,C,1500,40,3000,3000,3000,40,7000,04,19410.150796,-1,-1,4,824,3.2,2634,26.9,01,23.6,01,XXXXX,-1
20012757,94.101623972,01,3,10,6,3,2,01,52,05,03,NC,37,02,22,441,02,04,66326,02,01,01,02,01,02,6,2003,01,3,200804,6,01,02,01,01,01,06,10000,TC,300,5,300,75,300,5,750,01,15855.301425,-1,-1,4,717,3.03,2172,25.6,01,22.1,02,XXXXX,3120
20012757,94.101623972,02,3,10,6,3,2,01,52,05,03,NC,37,02,22,016,02,04,13173,02,01,01,02,01,02,12,2002,03,3,200804,7,03,02,01,01,01,06,9000,TC,300,5,300,75,300,5,750,01,9570.8382126,-1,-1,4,360,3.03,1090,32.1,01,26.6,01,XXXXX,3120
20012757,94.101623972,03,3,10,6,3,2,01,52,05,03,NC,37,-1,20,471,02,04,148210,02,01,01,02,01,02,72,2000,02,3,200804,9,02,02,01,01,01,06,12000,TC,300,5,300,75,300,5,750,01,17301.36529,-1,-1,4,760,3.03,2303,26.2,01,22.8,04,XXXXX,3120
20013174,388.97897323,01,1,13,1,1,1,01,72,07,03,TX,48,02,12,471,02,05,-1,02,04,01,04,01,02,36,2006,01,1,200812,3,01,02,01,01,01,01,25000,C,1500,20,7000,1500,750,30,3000,02,18972.027587,-1,-1,4,958,2.9,2782,22.6709,01,19.8,04,19100,1922
20013875,1853.4662051,01,2,-7,2,2,2,01,72,07,03,TX,48,-1,49,032,02,05,-1,02,06,01,04,01,02,1,1999,02,2,200903,10,02,02,01,02,03,02,6000,U,7000,90,7000,5000,7000,95,7000,02,8033.0817047,-1,-1,4,269,2.9,780,36.8,01,29.9,01,26420,3362
20013875,1853.4662051,02,2,-7,2,2,2,01,72,07,03,TX,48,-1,20,481,02,05,-1,02,06,01,04,01,02,120,1991,01,2,200903,18,01,02,01,02,03,02,2500,U,7000,90,7000,5000,7000,95,7000,02,2541.6513326,-1,-1,1,204,3.46,704,19.4,06,12.5,04,26420,3362
20013987,147.52722669,01,2,15,5,2,2,01,52,05,03,VA,51,02,12,022,02,04,52858,02,03,01,04,01,02,24,2006,01,1,200904,3,01,02,01,01,01,04,7500,C,1500,30,7000,5000,1500,20,7000,01,19604.21998,-1,-1,4,922,3.03,2792,24.3145,07,21.3,03,47260,5720
20013987,147.52722669,02,2,15,5,2,2,01,52,05,03,VA,51,02,12,037,02,04,102933,02,03,01,04,01,02,84,2002,02,1,200904,7,02,02,01,01,01,04,2500,C,1500,30,7000,5000,1500,20,7000,01,11744.463311,-1,-1,4,442,3.03,1337,31.5,01,26.6,01,47260,5720
20014135,3319.253082,01,2,11,2,3,2,01,32,03,02,OH,39,-1,12,481,02,04,101686,02,04,04,06,02,02,60,1995,99,2,200807,14,99,02,01,01,01,02,2500,TC,300,5,300,75,300,5,300,03,6610.0442954,-1,-1,4,446,2.94,1310,18.7,01,14.8,04,17140,1642
20014135,3319.253082,02,2,11,2,3,2,01,32,03,02,OH,39,-1,02,404,02,04,157902,02,04,04,06,02,02,72,1993,01,2,200807,16,01,02,01,01,01,02,2500,TC,300,5,300,75,300,5,300,01,2331.3450031,-1,-1,4,186,2.92,543,20,01,12.5,03,17140,1642
20014135,3319.253082,03,2,11,2,3,2,01,32,03,02,OH,39,-1,06,042,02,04,123171,02,04,04,06,02,02,48,1994,02,2,200807,15,02,02,01,01,01,02,7500,TC,300,5,300,75,300,5,300,01,4185.9057198,-1,-1,4,243,2.92,711,23.5,01,17.2,01,17140,1642
20014470,145.52595297,01,3,12,3,3,3,01,92,09,04,CA,06,02,23,471,02,04,46625,02,01,01,04,01,02,36,2003,01,1,200808,6,01,02,01,01,03,10,2000,C,3000,50,7000,3000,7000,60,7000,01,1070.4959585,-1,-1,4,100,3.32,334,20.3,01,10.7,04,41740,7320
20014470,145.52595297,02,3,12,3,3,3,01,92,09,04,CA,06,02,24,401,02,04,26648,02,01,01,04,01,02,60,2003,02,1,200808,6,02,02,01,01,03,10,5000,C,3000,50,7000,3000,7000,60,7000,01,21886.085869,-1,04,4,838,3.31,2772,29.7,01,26.1,03,41740,7320
20014470,145.52595297,03,3,12,3,3,3,01,92,09,04,CA,06,-1,24,005,02,04,79160,02,01,01,04,01,02,60,2001,03,1,200808,8,03,02,01,01,03,10,7500,C,3000,50,7000,3000,7000,60,7000,01,6370.9121025,-1,-1,4,334,3.31,1106,24.2,01,19,01,41740,7320
20015141,25.744435006,01,2,14,4,4,2,01,43,04,02,SD,46,02,20,037,03,01,80156,02,04,04,06,02,02,48,2003,01,2,200808,6,01,02,01,01,01,04,5000,TC,300,20,300,25,300,5,300,01,5614.7232086,-1,-1,4,256,2.94,752,28.4,01,22,01,XXXXX,XXXX
20015141,25.744435006,02,2,14,4,4,2,01,43,04,02,SD,46,02,20,471,03,01,56808,02,04,04,06,02,02,24,2002,02,2,200808,7,02,02,01,01,01,04,8000,TC,300,20,300,25,300,5,300,01,15631.552619,-1,-1,4,849,2.94,2494,21.3,01,18.4,04,XXXXX,XXXX
20015141,25.744435006,03,2,14,4,4,2,01,43,04,02,SD,46,-1,72,706,03,01,-1,02,04,04,06,02,-1,48,2003,02,2,200808,6,02,02,01,01,01,04,300,TC,300,20,300,25,300,5,300,07,300,-1,-1,4,5,2.99,16,56.5,99,56.5,07,XXXXX,XXXX
20015141,25.744435006,04,2,14,4,4,2,01,43,04,02,SD,46,-1,37,701,03,01,-1,02,04,04,06,02,-1,24,1986,01,2,200808,23,01,02,01,01,01,04,10,TC,300,20,300,25,300,5,300,07,10,-1,-1,4,0,2.99,1,56.5,99,56.5,07,XXXXX,XXXX
20015196,51.397750082,01,1,17,1,3,1,01,43,04,02,NE,31,-1,49,043,03,03,65000,02,04,04,06,02,02,96,2000,01,0,200901,9,01,02,01,01,01,09,6000,S,1500,5,7000,1500,1500,20,3000,01,5785.2085792,-1,-1,4,265,2.94,779,28.1,01,21.8,01,XXXXX,XXXX
20015196,51.397750082,02,1,17,1,3,1,01,43,04,02,NE,31,-1,20,421,03,03,122000,02,04,04,06,02,02,96,1997,01,0,200901,12,01,02,01,01,01,09,4000,S,1500,5,7000,1500,1500,20,3000,01,12281.243116,-1,-1,1,549,3.44,1888,26.3231,06,22.4,04,XXXXX,XXXX
20015196,51.397750082,03,1,17,1,3,1,01,43,04,02,NE,31,-1,12,481,03,03,98500,02,04,04,06,02,02,96,1997,01,0,200901,12,01,02,01,01,01,09,1000,S,1500,5,7000,1500,1500,20,3000,01,10668.387062,-1,-1,4,649,2.94,1907,19.6,01,16.4,04,XXXXX,XXXX
20015721,1196.7109246,01,1,03,1,1,1,01,43,04,02,IA,19,-1,41,035,03,02,-1,02,07,01,02,01,02,108,1999,01,0,200811,10,01,02,01,02,03,09,2000,S,750,20,3000,350,1500,30,7000,02,11239.372247,-1,-1,4,513,2.94,1507,26,01,21.9,01,XXXXX,XXXX
20016867,334.79193434,01,1,02,5,1,2,02,83,08,04,AZ,04,-1,12,481,03,03,378811,02,01,01,03,01,02,12,1988,01,1,200810,21,01,01,07,02,03,04,10000,U,7000,70,7000,3000,7000,80,7000,01,2203.6812301,-1,-1,4,184,3.14,578,19.5,01,12,04,XXXXX,XXXX
20017060,589.43539623,01,1,07,1,1,1,01,53,05,03,GA,13,-1,51,042,03,02,250000,02,07,02,06,01,02,60,1995,01,1,200904,14,01,02,01,02,01,01,20000,TC,50,40,300,75,300,30,300,02,15069.836327,-1,-1,4,639,3.03,1935,27.4,01,23.6,01,XXXXX,XXXX
20017631,401.27508149,01,1,02,1,1,1,01,32,03,02,IN,18,-1,24,-8,02,04,-1,02,05,01,04,01,02,120,1998,01,0,200804,11,01,02,01,01,01,09,1000,C,1500,50,1500,5000,1500,40,3000,02,6316.9500203,-1,-1,4,298,2.94,876,26.9,01,21.2,01,26900,3480
20017761,296.97654391,01,1,08,1,1,1,01,54,05,03,FL,12,02,-8,091,04,06,69656,02,06,04,06,02,02,24,2005,01,1,200807,4,01,02,01,01,04,01,17000,TC,50,20,50,25,50,20,50,01,10862.130689,-1,-1,4,529,3.06,1619,24.5,01,20.5,01,XXXXX,-1
20017903,166.31119735,01,2,18,5,2,2,01,53,05,03,VA,51,02,49,472,03,03,44334,02,03,01,03,01,02,36,2005,02,1,200807,4,02,02,01,01,01,04,12200,TC,750,5,1500,350,750,0,3000,01,13637.301739,-1,-1,4,719,3.03,2177,22.2,01,19,04,40060,XXXX
20017903,166.31119735,02,2,18,5,2,2,01,53,05,03,VA,51,02,49,442,03,03,63559,02,03,01,03,01,02,60,2004,01,1,200807,5,01,02,01,01,01,04,12000,TC,750,5,1500,350,750,0,3000,01,14449.001596,-1,-1,4,655,3.03,1984,25.7,01,22.1,02,40060,XXXX
20017949,251.92600874,01,4,-7,5,4,2,01,72,07,03,TX,48,02,06,441,02,05,144000,02,05,01,04,01,02,84,2002,02,1,200809,7,02,02,01,01,01,06,15000,S,300,0,1500,350,300,0,1500,01,13474.198437,-1,-1,4,652,2.9,1892,24.2,01,20.7,02,19100,1922
20017949,251.92600874,02,4,-7,5,4,2,01,72,07,03,TX,48,-1,02,404,02,05,98000,02,05,01,04,01,02,84,2001,01,1,200809,8,01,02,01,01,01,06,20000,S,300,0,1500,350,300,0,1500,01,14414.467424,-1,-1,4,836,2.9,2425,20.1,01,17.3,03,19100,1922
20017949,251.92600874,03,4,-7,5,4,2,01,72,07,03,TX,48,-1,51,043,02,05,125000,02,05,01,04,01,02,21,1998,03,1,200809,11,03,02,01,01,01,06,2500,S,300,0,1500,350,300,0,1500,01,3244.3080495,-1,-1,4,176,2.9,509,26.8,01,18.5,01,19100,1922
20017949,251.92600874,04,4,-7,5,4,2,01,72,07,03,TX,48,-1,49,040,02,05,147000,02,05,01,04,01,02,1,1997,04,1,200809,12,04,02,01,01,01,06,12000,S,300,0,1500,350,300,0,1500,01,24476.907123,-1,-1,4,935,2.9,2715,29.6,01,26.2,01,19100,1922
20018991,329.24889226,01,1,10,1,1,1,01,24,02,01,NY,36,-1,51,042,04,06,136332,02,04,02,06,01,02,24,1996,01,1,200808,13,01,02,01,02,03,01,15000,TC,300,60,1500,3000,1500,70,3000,01,15919.163645,-1,-1,4,681,3.2,2178,27,01,23.4,01,XXXXX,-1
20019121,720.15103258,01,2,02,2,2,2,02,54,05,03,GA,13,-1,37,091,04,06,103587,02,06,04,06,02,02,4,2001,01,1,200903,8,01,02,01,02,04,02,-8,TC,50,20,50,25,50,20,50,04,31675.714719,-1,-1,4,1112,3.03,3369,31.9,13,28.5,01,XXXXX,-1
20019121,720.15103258,02,2,02,2,2,2,02,54,05,03,GA,13,-1,07,482,04,06,-1,02,06,04,06,02,02,48,1994,02,1,200903,15,02,02,01,02,04,02,7500,TC,50,20,50,25,50,20,50,03,8944.9732416,-1,-1,4,648,3.03,1961,16.8,06,13.8,04,XXXXX,-1
20019215,649.86626315,01,5,18,5,4,4,01,53,05,03,FL,12,02,37,031,03,02,55904,02,03,01,02,01,02,24,2007,01,4,200902,2,01,02,01,01,01,08,28000,C,1500,20,3000,1500,1500,5,3000,01,18531.597406,-1,-1,4,543,3.06,1662,39.1675,01,34.2,01,XXXXX,XXXX
20019215,649.86626315,02,5,18,5,4,4,01,53,05,03,FL,12,-1,35,471,03,02,48559,02,03,01,02,01,02,108,2000,02,4,200902,9,02,02,01,01,01,08,38400,C,1500,20,3000,1500,1500,5,3000,01,30841.05948,-1,03,4,1394,3.06,4270,24.8,01,22.1,04,XXXXX,XXXX
20019215,649.86626315,03,5,18,5,4,4,01,53,05,03,FL,12,02,22,XXX,03,02,53301,02,03,01,02,01,02,36,2004,03,4,200902,5,03,02,01,01,01,08,10000,C,1500,20,3000,1500,1500,5,3000,01,9802.0453589,-1,-1,4,367,3.06,1122,32.2,01,26.7,01,XXXXX,XXXX
20019215,649.86626315,04,5,18,5,4,4,01,53,05,03,FL,12,-1,37,031,03,02,179383,02,03,01,02,01,02,7,1999,05,4,200902,10,05,02,01,01,01,08,7714.2857143,C,1500,20,3000,1500,1500,5,3000,01,19855.389553,-1,-1,4,634,3.06,1941,35.8,01,31.3,01,XXXXX,XXXX
20019327,1585.5195025,01,1,12,1,2,1,01,53,05,03,SC,45,-1,49,044,03,03,198527,02,04,01,02,01,01,108,1999,01,1,200807,10,01,02,02,01,01,01,14000,S,750,30,3000,750,750,20,3000,01,9584.2653485,-1,-1,4,437,3.03,1322,26.5,01,22,01,XXXXX,XXXX
20019327,1585.5195025,02,1,12,1,2,1,01,53,05,03,SC,45,-1,37,031,03,03,-1,02,04,01,02,01,02,84,2001,01,1,200807,8,01,02,02,01,01,01,9000,S,750,30,3000,750,750,20,3000,02,9972.4460908,-1,-1,4,311,3.03,943,38.5,01,32,01,XXXXX,XXXX
20019336,169.17191697,01,1,08,1,1,1,01,23,02,01,NY,36,02,49,040,03,03,-1,02,07,01,03,01,02,4,2009,01,0,200808,1,01,02,01,02,03,09,9000,S,3000,50,7000,3000,3000,40,7000,02,545.41158348,-1,-1,4,32,3.22,102,32.8,03,17.2,01,XXXXX,XXXX
20019420,262.07781274,01,1,10,1,1,1,01,73,07,03,TX,48,02,49,040,03,02,50636,02,02,01,01,01,02,60,2003,01,0,200901,6,01,01,01,01,01,09,1500,S,1500,30,7000,5000,1500,20,3000,01,5276.9483312,-1,-1,4,223,2.9,646,31,01,23.7,01,XXXXX,XXXX
20020079,291.56664858,01,2,17,2,2,2,01,52,05,03,FL,12,-1,35,402,02,04,74447,02,05,01,04,01,02,84,2001,02,1,200811,8,02,02,01,01,01,02,9500,S,1500,5,3000,750,1500,20,7000,01,12804.238042,-1,-1,4,745,3.06,2282,20.2,01,17.2,03,36740,5960
20020079,291.56664858,02,2,17,2,2,2,01,52,05,03,FL,12,-1,35,402,02,04,85721,02,05,01,04,01,02,96,2000,01,1,200811,9,01,02,01,01,01,02,12000,S,1500,5,3000,750,1500,20,7000,01,7898.0376955,-1,-1,4,508,3.06,1554,19.2,01,15.6,03,36740,5960
20020248,1495.3939353,01,4,11,5,3,3,01,51,05,03,GA,13,02,20,481,01,05,76090,01,07,04,06,02,02,24,2004,01,3,200808,5,01,02,01,01,01,06,30000,TC,50,30,50,25,50,20,50,01,26440.039317,-1,-1,4,1406,3.03,4260,21.2,01,18.8,04,12060,0520
20020248,1495.3939353,02,4,11,5,3,3,01,51,05,03,GA,13,-1,37,032,01,05,230944,01,07,04,06,02,02,12,1994,02,3,200808,15,02,02,01,01,01,06,200,TC,50,30,50,25,50,20,50,01,5601.3531802,-1,-1,4,243,3.03,735,29.9,01,23.1,01,12060,0520
20020248,1495.3939353,03,4,11,5,3,3,01,51,05,03,GA,13,02,20,481,01,05,-1,01,07,04,06,02,02,12,2004,03,3,200808,5,03,02,01,01,01,06,30000,TC,50,30,50,25,50,20,50,02,25107.726535,-1,-1,4,1338,3.03,4054,21.2,01,18.8,04,12060,0520
20020846,881.76475768,01,3,17,3,3,3,01,52,05,03,FL,12,02,07,472,02,04,33614,02,01,01,01,01,02,36,2005,01,1,200901,4,01,01,01,01,01,10,3000,S,750,40,3000,750,750,40,3000,01,428.85060719,-1,01,4,43,3.07,132,19.1,01,10,04,36740,5960
20020846,881.76475768,02,3,17,3,3,3,01,52,05,03,FL,12,-1,49,402,02,04,108987,02,01,01,01,01,02,36,2001,02,1,200901,8,02,01,01,01,01,10,18000,S,750,40,3000,750,750,40,3000,01,15394.69427,-1,-1,4,631,3.06,1932,28.3,01,24.4,03,36740,5960
20020846,881.76475768,03,3,17,3,3,3,01,52,05,03,FL,12,-1,14,443,02,04,67804,02,01,01,01,01,02,96,2000,03,1,200901,9,03,01,01,01,01,10,8000,S,750,40,3000,750,750,40,3000,01,8609.7716203,-1,-1,4,461,3.06,1412,22.8,01,18.7,02,36740,5960
20020864,1.5883551278,01,1,18,1,3,1,01,52,05,03,NC,37,-1,19,003,02,04,74670,02,03,01,02,01,02,48,2001,01,0,200812,8,01,02,01,01,01,09,7500,TC,300,5,300,75,300,0,750,01,19201.394022,-1,-1,4,927,3.03,2809,23.7,01,20.7,01,XXXXX,3120
20020864,1.5883551278,02,1,18,1,3,1,01,52,05,03,NC,37,-1,42,031,02,04,227184,02,03,01,02,01,02,60,1993,01,0,200812,16,01,02,01,01,01,09,7500,TC,300,5,300,75,300,0,750,01,4658.2689346,-1,-1,4,252,3.02,761,24.8,01,18.5,01,XXXXX,3120
20020864,1.5883551278,03,1,18,1,3,1,01,52,05,03,NC,37,-1,42,034,02,04,89274,02,03,01,02,01,02,120,1987,01,0,200812,22,01,02,01,01,01,09,1000,TC,300,5,300,75,300,0,750,01,1537.8612983,-1,-1,4,91,3.02,275,31.4,13,16.9,01,XXXXX,3120
20020976,193.21366979,01,3,06,4,2,4,01,92,09,04,CA,06,02,06,441,02,04,-8,02,03,01,04,01,02,-1,2006,02,1,200810,3,02,01,07,01,01,10,-1,U,7000,70,17000,3000,7000,70,30000,05,16219.984451,-1,-1,4,747,3.31,2471,25.1,01,21.7,02,41740,7320
20020976,193.21366979,02,3,06,4,2,4,01,92,09,04,CA,06,02,07,021,02,04,39969,02,03,01,04,01,02,24,2006,03,1,200810,3,03,01,07,01,01,10,13000,U,7000,70,17000,3000,7000,70,30000,01,11674.278544,-1,-1,4,560,3.31,1852,24.7,07,20.8,03,41740,7320
20021227,2657.7426489,01,3,03,6,3,4,02,93,09,04,CA,06,-1,58,033,03,02,119945,02,01,04,06,02,02,36,1995,02,2,200902,14,02,01,07,02,03,06,15000,TC,50,40,50,25,50,30,50,01,14619.872966,-1,-1,4,545,3.31,1805,31.2,01,26.8,01,XXXXX,XXXX
20021227,2657.7426489,02,3,03,6,3,4,02,93,09,04,CA,06,-1,59,031,03,02,-1,02,01,04,06,02,02,24,1994,01,2,200902,15,01,01,07,02,03,06,16000,TC,50,40,50,25,50,30,50,02,19881.260244,-1,-1,4,817,3.31,2703,27.8,06,24.3,01,XXXXX,XXXX
20021227,2657.7426489,03,3,03,6,3,4,02,93,09,04,CA,06,-1,20,431,03,02,-1,02,01,04,06,02,02,24,1999,01,2,200902,10,01,01,07,02,03,06,9000,TC,50,40,50,25,50,30,50,02,11767.344021,-1,-1,4,783,3.31,2589,17.8,01,15,03,XXXXX,XXXX
20021870,464.50342239,01,0,04,1,1,1,01,93,09,04,CA,06,-1,14,038,03,02,-1,02,04,01,01,01,-1,-1,1974,-1,0,200902,35,-1,02,02,01,01,09,-1,C,3000,70,17000,3000,3000,50,17000,08,-9,-1,-1,4,-9,-9,-9,15.5,01,-9,01,XXXXX,XXXX
20021889,8909.6556923,01,2,18,2,2,2,01,21,02,01,PA,42,-1,51,043,01,05,156835,01,03,01,05,01,02,132,1998,01,2,200805,11,01,02,01,01,02,02,40000,S,1500,30,7000,1500,3000,50,7000,01,27992.238304,-1,-1,4,1277,3.05,3901,24.6,01,21.9,01,37980,6162
20021889,8909.6556923,02,2,18,2,2,2,01,21,02,01,PA,42,-1,51,034,01,05,139000,01,03,01,05,01,02,84,1990,02,2,200805,19,02,02,01,01,02,02,6000,S,1500,30,7000,1500,3000,50,7000,01,7929.289941,-1,-1,4,378,3.05,1156,25.8,01,21,01,37980,6162
20022251,36.876007836,01,1,05,1,1,1,01,52,05,03,NC,37,-1,12,422,02,04,766330,02,05,04,06,02,02,108,1999,01,0,200903,10,01,02,01,01,02,09,1200,TC,300,20,750,750,300,20,750,01,5549.6762048,-1,01,4,439,3.03,1330,16.4,01,12.6,03,XXXXX,3120
20023100,117.28100889,01,2,15,2,3,2,01,21,02,01,NY,36,02,48,034,01,05,17100,01,05,01,02,01,02,36,2005,01,2,200807,4,01,02,01,01,02,02,4000,TC,300,5,750,150,300,5,300,01,2476.0959565,-1,-1,4,130,3.2,417,29.7,01,19,01,XXXXX,5602
20023100,117.28100889,02,2,15,2,3,2,01,21,02,01,NY,36,02,48,038,01,05,109000,01,05,01,02,01,02,60,2003,02,2,200807,6,02,02,01,01,02,02,15000,TC,300,5,750,150,300,5,300,01,4572.6290513,-1,01,4,230,3.2,735,26.7,01,19.9,01,XXXXX,5602
20023100,117.28100889,03,2,15,2,3,2,01,21,02,01,NY,36,-1,48,034,01,05,133000,01,05,01,02,01,02,120,1995,01,2,200807,14,01,02,01,01,02,02,3000,TC,300,5,750,150,300,5,300,01,6368.5126929,-1,-1,4,289,3.2,926,27.9,01,22,01,XXXXX,5602
20023230,255.00367057,01,2,16,4,2,2,01,72,07,03,TX,48,02,35,443,02,04,6480,02,07,01,03,01,02,3,2008,01,2,200902,1,01,02,01,01,01,04,16000,S,1500,0,3000,750,750,0,3000,01,13466.2263,-1,-1,4,644,2.9,1868,24.5,01,20.9,02,12420,0640
20023230,255.00367057,02,2,16,4,2,2,01,72,07,03,TX,48,02,12,481,02,04,122562,02,07,01,03,01,02,18,2004,02,2,200902,5,02,02,01,01,01,04,20000,S,1500,0,3000,750,750,0,3000,01,21657.26853,-1,-1,4,1331,2.9,3865,18.5,01,16.3,04,12420,0640
20023717,20.665548161,01,2,17,2,3,2,02,52,05,03,NC,37,02,12,021,02,04,-1,02,06,01,01,01,02,21,2005,01,0,200904,4,01,02,01,01,01,02,15000,TC,300,40,750,350,300,30,1500,02,11094.413307,-1,-1,4,498,3.03,1509,26.5,01,22.3,01,XXXXX,3120
20023717,20.665548161,02,2,17,2,3,2,02,52,05,03,NC,37,02,54,-8,02,04,-1,02,06,01,01,01,02,24,2004,03,0,200904,5,03,02,01,01,01,02,-8,TC,300,40,750,350,300,30,1500,08,-9,-1,-1,4,-9,-9,-9,27.3,01,-9,01,XXXXX,3120
20023717,20.665548161,03,2,17,2,3,2,02,52,05,03,NC,37,-1,12,004,02,04,-1,02,06,01,01,01,02,144,1997,02,0,200904,12,02,02,01,01,01,02,5000,TC,300,40,750,350,300,30,1500,03,6098.9613329,-1,-1,4,333,3.03,1009,23.4,01,18.3,01,XXXXX,3120
20024170,239.68737709,01,2,18,2,2,2,01,52,05,03,FL,12,02,49,043,02,04,43892,02,02,01,03,01,02,4,2005,01,1,200808,4,01,02,01,01,01,02,4500,S,300,20,1500,150,300,20,1500,01,9192.4361408,-1,-1,4,383,3.06,1173,29.1,01,24,01,27260,3600
20024170,239.68737709,02,2,18,2,2,2,01,52,05,03,FL,12,-1,49,043,02,04,116214,02,02,01,03,01,02,84,1997,02,1,200808,12,02,02,01,01,01,02,12000,S,300,20,1500,150,300,20,1500,01,7201.6194523,-1,-1,4,314,3.06,962,28.6,01,22.9,01,27260,3600
20024442,40.673942513,01,2,18,4,3,2,01,92,09,04,CA,06,02,12,422,02,04,86024,02,02,01,04,01,02,24,2006,99,1,200808,3,99,02,01,01,01,06,5000,S,3000,20,7000,750,3000,20,7000,03,5882.1330065,-1,01,4,413,3.31,1366,18.3083,01,14.2,03,41740,7320
20024442,40.673942513,02,2,18,4,3,2,01,92,09,04,CA,06,02,34,035,02,04,25000,02,02,01,04,01,02,48,2002,01,1,200808,7,01,02,01,01,01,06,3000,S,3000,20,7000,750,3000,20,7000,01,7795.5602828,-1,-1,4,397,3.31,1311,24.3,06,19.7,01,41740,7320
20024442,40.673942513,03,2,18,4,3,2,01,92,09,04,CA,06,-1,34,034,02,04,41000,02,02,01,04,01,02,84,1999,02,1,200808,10,02,02,01,01,01,06,3000,S,3000,20,7000,750,3000,20,7000,01,5920.8867253,-1,-1,4,273,3.31,901,27.9,06,21.7,01,41740,7320
20024451,306.05850079,01,3,15,4,4,3,01,52,05,03,FL,12,02,14,006,02,04,-1,02,05,01,04,01,02,48,2003,02,1,200901,6,02,02,01,01,01,08,6000,U,1500,20,3000,3000,1500,20,3000,02,8318.1334787,-1,-1,4,434,3.06,1329,23.5,01,19.2,01,45300,8280
20024451,306.05850079,02,3,15,4,4,3,01,52,05,03,FL,12,-1,41,045,02,04,-1,02,05,01,04,01,02,24,2001,02,1,200901,8,02,02,01,01,01,08,600,U,1500,20,3000,3000,1500,20,3000,02,2090.4780922,-1,-1,4,119,3.05,363,29.1,01,17.6,01,45300,8280
20024451,306.05850079,03,3,15,4,4,3,01,52,05,03,FL,12,-1,14,006,02,04,-1,02,05,01,04,01,02,60,2001,01,1,200901,8,01,02,01,01,01,08,800,U,1500,20,3000,3000,1500,20,3000,02,1345.6228849,-1,-1,4,108,3.07,331,23.8,01,12.5,01,45300,8280
20024451,306.05850079,04,3,15,4,4,3,01,52,05,03,FL,12,-1,12,481,02,04,-1,02,05,01,04,01,02,60,2000,03,1,200901,9,03,02,01,01,01,08,2500,U,1500,20,3000,3000,1500,20,3000,02,8692.0825589,-1,-1,4,512,3.06,1568,20.7,01,17,04,45300,8280
20024947,60.618470762,01,2,07,3,2,2,01,52,05,03,VA,51,02,37,402,02,04,7700,02,05,04,06,02,02,6,2008,01,1,200904,1,01,02,01,01,01,06,3800,TC,50,20,300,150,50,5,50,01,21483.039224,-1,04,4,823,3.03,2493,29.7,01,26.1,03,47260,5720
20024947,60.618470762,02,2,07,3,2,2,01,52,05,03,VA,51,02,23,481,02,04,102600,02,05,04,06,02,02,60,2002,02,1,200904,7,02,02,01,01,01,06,15000,TC,50,20,300,150,50,5,50,01,28002.655386,-1,-1,4,1599,3.03,4844,19.7,01,17.5,04,47260,5720
20024992,99.103861468,01,2,12,2,2,2,01,53,05,03,NC,37,-1,12,017,03,01,41201,02,02,01,01,01,02,96,2000,02,0,200901,9,02,02,01,01,01,10,5000,C,3000,70,7000,750,3000,60,7000,01,14723.395045,-1,-1,4,656,3.03,1988,26.1,01,22.4,01,XXXXX,XXXX
20024992,99.103861468,02,2,12,2,2,2,01,53,05,03,NC,37,02,07,472,03,01,14430,02,02,01,01,01,02,24,2007,01,0,200901,2,01,02,01,01,01,10,10000,C,3000,70,7000,750,3000,60,7000,01,7247.4010569,-1,-1,4,418,3.03,1267,21.6099,01,17.3,04,XXXXX,XXXX
20025458,552.06483316,01,2,05,7,2,2,01,21,02,01,NY,36,02,23,421,01,05,-1,01,04,01,02,01,02,36,2004,01,2,200812,5,01,02,02,02,02,06,12000,TC,50,95,300,150,50,95,300,02,13801.054347,-1,-1,4,970,3.2,3102,16.6,01,14.2,03,XXXXX,5602
